sk_ato,sk_sessao,data_sessao,tipo_sessao,ambiente,partido,registros
125863,190,2021-08-03,SESSAO ORDINARIA,PRESENCIAL,PTC,1
125864,190,2021-08-03,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
125865,190,2021-08-03,SESSAO ORDINARIA,PRESENCIAL,MDB,1
125866,190,2021-08-03,SESSAO ORDINARIA,PRESENCIAL,PSC,1
125867,190,2021-08-03,SESSAO ORDINARIA,PRESENCIAL,PTB,1
125868,190,2021-08-03,SESSAO ORDINARIA,PRESENCIAL,AVANTE,1
125869,190,2021-08-03,SESSAO ORDINARIA,PRESENCIAL,REDE,1
125870,190,2021-08-03,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,1
125871,190,2021-08-03,SESSAO ORDINARIA,PRESENCIAL,PDT,1
125872,190,2021-08-03,SESSAO ORDINARIA,PRESENCIAL,MDB,1
125873,190,2021-08-03,SESSAO ORDINARIA,PRESENCIAL,AVANTE,1
125874,190,2021-08-03,SESSAO ORDINARIA,PRESENCIAL,PSD,1
125875,190,2021-08-03,SESSAO ORDINARIA,PRESENCIAL,PP,1
125876,191,2022-02-01,SESSAO ORDINARIA,PRESENCIAL,PL,1
125877,191,2022-02-01,SESSAO ORDINARIA,PRESENCIAL,PT,1
125878,191,2022-02-01,SESSAO ORDINARIA,PRESENCIAL,PT,1
125879,191,2022-02-01,SESSAO ORDINARIA,PRESENCIAL,PDT,1
125880,191,2022-02-01,SESSAO ORDINARIA,PRESENCIAL,PL,1
125881,191,2022-02-01,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,1
125882,191,2022-02-01,SESSAO ORDINARIA,PRESENCIAL,DEM,1
125883,191,2022-02-01,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
125884,191,2022-02-01,SESSAO ORDINARIA,PRESENCIAL,PROS,1
125885,191,2022-02-01,SESSAO ORDINARIA,PRESENCIAL,MDB,1
125886,191,2022-02-01,SESSAO ORDINARIA,PRESENCIAL,PSC,1
125887,191,2022-02-01,SESSAO ORDINARIA,PRESENCIAL,PTB,1
125888,191,2022-02-01,SESSAO ORDINARIA,PRESENCIAL,PODEMOS,1
125889,191,2022-02-01,SESSAO ORDINARIA,PRESENCIAL,PTB,1
125890,191,2022-02-01,SESSAO ORDINARIA,PRESENCIAL,AVANTE,1
125891,191,2022-02-01,SESSAO ORDINARIA,PRESENCIAL,NOVO,1
125892,191,2022-02-01,SESSAO ORDINARIA,PRESENCIAL,REDE,1
125893,191,2022-02-01,SESSAO ORDINARIA,PRESENCIAL,SD,1
125894,191,2022-02-01,SESSAO ORDINARIA,PRESENCIAL,PDT,1
125895,191,2022-02-01,SESSAO ORDINARIA,PRESENCIAL,MDB,1
125896,191,2022-02-01,SESSAO ORDINARIA,PRESENCIAL,AVANTE,1
125897,191,2022-02-01,SESSAO ORDINARIA,PRESENCIAL,PSD,1
125898,191,2022-02-01,SESSAO ORDINARIA,PRESENCIAL,PSB,1
125899,192,2021-08-04,SESSAO ORDINARIA,PRESENCIAL,PT,2
125900,192,2021-08-04,SESSAO ORDINARIA,PRESENCIAL,PT,2
125901,192,2021-08-04,SESSAO ORDINARIA,PRESENCIAL,PDT,2
125902,192,2021-08-04,SESSAO ORDINARIA,PRESENCIAL,PL,2
125903,192,2021-08-04,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,2
125904,192,2021-08-04,SESSAO ORDINARIA,PRESENCIAL,PTC,2
125905,192,2021-08-04,SESSAO ORDINARIA,PRESENCIAL,PSOL,2
125906,192,2021-08-04,SESSAO ORDINARIA,PRESENCIAL,MDB,2
125907,192,2021-08-04,SESSAO ORDINARIA,PRESENCIAL,PSC,2
125908,192,2021-08-04,SESSAO ORDINARIA,PRESENCIAL,PTB,2
125909,192,2021-08-04,SESSAO ORDINARIA,PRESENCIAL,AVANTE,1
125910,192,2021-08-04,SESSAO ORDINARIA,PRESENCIAL,REDE,2
125911,192,2021-08-04,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,2
125912,192,2021-08-04,SESSAO ORDINARIA,PRESENCIAL,PDT,2
125913,192,2021-08-04,SESSAO ORDINARIA,PRESENCIAL,MDB,2
125914,192,2021-08-04,SESSAO ORDINARIA,PRESENCIAL,AVANTE,2
125915,192,2021-08-04,SESSAO ORDINARIA,PRESENCIAL,PSD,2
125916,192,2021-08-04,SESSAO ORDINARIA,PRESENCIAL,PSB,2
125917,192,2021-08-04,SESSAO ORDINARIA,PRESENCIAL,PP,2
125918,193,2021-08-04,SESSAO EXTRAORDINARIA,PRESENCIAL,PT,1
125919,193,2021-08-04,SESSAO EXTRAORDINARIA,PRESENCIAL,PT,1
125920,193,2021-08-04,SESSAO EXTRAORDINARIA,PRESENCIAL,PDT,1
125921,193,2021-08-04,SESSAO EXTRAORDINARIA,PRESENCIAL,PL,1
125922,193,2021-08-04,SESSAO EXTRAORDINARIA,PRESENCIAL,REPUBLICANOS,1
125923,193,2021-08-04,SESSAO EXTRAORDINARIA,PRESENCIAL,PTC,1
125924,193,2021-08-04,SESSAO EXTRAORDINARIA,PRESENCIAL,PSOL,1
125925,193,2021-08-04,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
125926,193,2021-08-04,SESSAO EXTRAORDINARIA,PRESENCIAL,PSC,1
125927,193,2021-08-04,SESSAO EXTRAORDINARIA,PRESENCIAL,PTB,1
125928,193,2021-08-04,SESSAO EXTRAORDINARIA,PRESENCIAL,REDE,1
125929,193,2021-08-04,SESSAO EXTRAORDINARIA,PRESENCIAL,REPUBLICANOS,1
125930,193,2021-08-04,SESSAO EXTRAORDINARIA,PRESENCIAL,PDT,1
125931,193,2021-08-04,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
125932,193,2021-08-04,SESSAO EXTRAORDINARIA,PRESENCIAL,AVANTE,1
125933,193,2021-08-04,SESSAO EXTRAORDINARIA,PRESENCIAL,PSD,1
125934,193,2021-08-04,SESSAO EXTRAORDINARIA,PRESENCIAL,PSB,1
125935,193,2021-08-04,SESSAO EXTRAORDINARIA,PRESENCIAL,PP,1
125936,194,2021-08-05,SESSAO ORDINARIA,PRESENCIAL,PT,1
125937,194,2021-08-05,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
125938,195,2021-08-05,SESSAO ORDINARIA,PRESENCIAL,PT,1
125939,195,2021-08-05,SESSAO ORDINARIA,PRESENCIAL,PT,1
125940,195,2021-08-05,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,1
125941,195,2021-08-05,SESSAO ORDINARIA,PRESENCIAL,PTC,1
125942,195,2021-08-05,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
125943,195,2021-08-05,SESSAO ORDINARIA,PRESENCIAL,PSC,1
125944,195,2021-08-05,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,1
125945,195,2021-08-05,SESSAO ORDINARIA,PRESENCIAL,PDT,1
125946,195,2021-08-05,SESSAO ORDINARIA,PRESENCIAL,PP,1
125947,196,2021-08-10,SESSAO ORDINARIA,PRESENCIAL,PL,1
125948,196,2021-08-10,SESSAO ORDINARIA,PRESENCIAL,PT,1
125949,196,2021-08-10,SESSAO ORDINARIA,PRESENCIAL,PT,1
125950,196,2021-08-10,SESSAO ORDINARIA,PRESENCIAL,PDT,1
125951,196,2021-08-10,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,1
125952,196,2021-08-10,SESSAO ORDINARIA,PRESENCIAL,PTC,1
125953,196,2021-08-10,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
125954,196,2021-08-10,SESSAO ORDINARIA,PRESENCIAL,MDB,1
125955,196,2021-08-10,SESSAO ORDINARIA,PRESENCIAL,PSC,1
125956,196,2021-08-10,SESSAO ORDINARIA,PRESENCIAL,PTB,1
125957,196,2021-08-10,SESSAO ORDINARIA,PRESENCIAL,NÃO INFORMADO,1
125958,196,2021-08-10,SESSAO ORDINARIA,PRESENCIAL,AVANTE,1
125959,196,2021-08-10,SESSAO ORDINARIA,PRESENCIAL,NOVO,1
125960,196,2021-08-10,SESSAO ORDINARIA,PRESENCIAL,REDE,1
125961,196,2021-08-10,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,1
125962,196,2021-08-10,SESSAO ORDINARIA,PRESENCIAL,PDT,1
125963,196,2021-08-10,SESSAO ORDINARIA,PRESENCIAL,MDB,1
125964,196,2021-08-10,SESSAO ORDINARIA,PRESENCIAL,AVANTE,1
125965,196,2021-08-10,SESSAO ORDINARIA,PRESENCIAL,PSD,1
125966,196,2021-08-10,SESSAO ORDINARIA,PRESENCIAL,PP,1
125967,197,2021-08-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PL,1
125968,197,2021-08-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PT,2
125969,197,2021-08-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PT,2
125970,197,2021-08-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PDT,2
125971,197,2021-08-10,SESSAO EXTRAORDINARIA,PRESENCIAL,REPUBLICANOS,2
125972,197,2021-08-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PTC,2
125973,197,2021-08-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PSOL,2
125974,197,2021-08-10,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
125975,197,2021-08-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PSC,2
125976,197,2021-08-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PTB,2
125977,197,2021-08-10,SESSAO EXTRAORDINARIA,PRESENCIAL,NÃO INFORMADO,2
125978,197,2021-08-10,SESSAO EXTRAORDINARIA,PRESENCIAL,AVANTE,2
125979,197,2021-08-10,SESSAO EXTRAORDINARIA,PRESENCIAL,NOVO,2
125980,197,2021-08-10,SESSAO EXTRAORDINARIA,PRESENCIAL,REDE,2
125981,197,2021-08-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PDT,2
125982,197,2021-08-10,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
125983,197,2021-08-10,SESSAO EXTRAORDINARIA,PRESENCIAL,AVANTE,2
125984,197,2021-08-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PSD,2
125985,197,2021-08-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PP,1
125986,198,2021-08-11,SESSAO ORDINARIA,PRESENCIAL,PL,1
125987,198,2021-08-11,SESSAO ORDINARIA,PRESENCIAL,PT,1
125988,198,2021-08-11,SESSAO ORDINARIA,PRESENCIAL,PT,1
125989,198,2021-08-11,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,1
125990,198,2021-08-11,SESSAO ORDINARIA,PRESENCIAL,PTC,1
125991,198,2021-08-11,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
125992,198,2021-08-11,SESSAO ORDINARIA,PRESENCIAL,PTB,1
125993,198,2021-08-11,SESSAO ORDINARIA,PRESENCIAL,AVANTE,1
125994,198,2021-08-11,SESSAO ORDINARIA,PRESENCIAL,NOVO,1
125995,198,2021-08-11,SESSAO ORDINARIA,PRESENCIAL,REDE,1
125996,198,2021-08-11,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,1
125997,198,2021-08-11,SESSAO ORDINARIA,PRESENCIAL,MDB,1
125998,198,2021-08-11,SESSAO ORDINARIA,PRESENCIAL,AVANTE,1
125999,198,2021-08-11,SESSAO ORDINARIA,PRESENCIAL,PP,1
126000,199,2021-08-12,SESSAO ORDINARIA,PRESENCIAL,PT,1
126001,199,2021-08-12,SESSAO ORDINARIA,PRESENCIAL,PT,1
126002,199,2021-08-12,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,1
126003,199,2021-08-12,SESSAO ORDINARIA,PRESENCIAL,PTC,1
126004,199,2021-08-12,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
126005,199,2021-08-12,SESSAO ORDINARIA,PRESENCIAL,MDB,1
126006,199,2021-08-12,SESSAO ORDINARIA,PRESENCIAL,AVANTE,1
126007,199,2021-08-12,SESSAO ORDINARIA,PRESENCIAL,NOVO,1
126008,199,2021-08-12,SESSAO ORDINARIA,PRESENCIAL,REDE,1
126009,199,2021-08-12,SESSAO ORDINARIA,PRESENCIAL,PSD,1
126010,199,2021-08-12,SESSAO ORDINARIA,PRESENCIAL,PP,1
126011,200,2021-08-17,SESSAO ORDINARIA,PRESENCIAL,PL,1
126012,200,2021-08-17,SESSAO ORDINARIA,PRESENCIAL,PT,1
126013,200,2021-08-17,SESSAO ORDINARIA,PRESENCIAL,PT,1
126014,200,2021-08-17,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,1
126015,200,2021-08-17,SESSAO ORDINARIA,PRESENCIAL,PTC,1
126016,200,2021-08-17,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
126017,200,2021-08-17,SESSAO ORDINARIA,PRESENCIAL,MDB,1
126018,200,2021-08-17,SESSAO ORDINARIA,PRESENCIAL,PSC,1
126019,200,2021-08-17,SESSAO ORDINARIA,PRESENCIAL,PTB,1
126020,200,2021-08-17,SESSAO ORDINARIA,PRESENCIAL,NÃO INFORMADO,1
126021,200,2021-08-17,SESSAO ORDINARIA,PRESENCIAL,NOVO,1
126022,200,2021-08-17,SESSAO ORDINARIA,PRESENCIAL,REDE,1
126023,200,2021-08-17,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,1
126024,200,2021-08-17,SESSAO ORDINARIA,PRESENCIAL,PDT,1
126025,200,2021-08-17,SESSAO ORDINARIA,PRESENCIAL,MDB,1
126026,200,2021-08-17,SESSAO ORDINARIA,PRESENCIAL,AVANTE,1
126027,200,2021-08-17,SESSAO ORDINARIA,PRESENCIAL,PSD,1
126028,200,2021-08-17,SESSAO ORDINARIA,PRESENCIAL,PP,1
126029,201,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PL,1
126030,201,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PT,1
126031,201,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PT,1
126032,201,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,REPUBLICANOS,1
126033,201,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PTC,1
126034,201,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PSOL,1
126035,201,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
126036,201,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PSC,1
126037,201,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PTB,1
126038,201,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,NOVO,1
126039,201,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,REDE,1
126040,201,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,REPUBLICANOS,1
126041,201,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PDT,1
126042,201,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
126043,201,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,AVANTE,1
126044,201,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PSD,1
126045,201,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PSB,1
126046,201,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PP,1
126047,202,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PL,1
126048,202,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PT,1
126049,202,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PT,1
126050,202,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,REPUBLICANOS,1
126051,202,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PTC,1
126052,202,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PSOL,1
126053,202,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
126054,202,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PSC,1
126055,202,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PTB,1
126056,202,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,NOVO,1
126057,202,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,REDE,1
126058,202,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,REPUBLICANOS,1
126059,202,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PDT,1
126060,202,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
126061,202,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,AVANTE,1
126062,202,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PSD,1
126063,202,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PSB,1
126064,202,2021-08-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PP,1
126065,203,2021-08-18,SESSAO ORDINARIA,PRESENCIAL,PT,1
126066,203,2021-08-18,SESSAO ORDINARIA,PRESENCIAL,PT,1
126067,203,2021-08-18,SESSAO ORDINARIA,PRESENCIAL,PDT,1
126068,203,2021-08-18,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,1
126069,203,2021-08-18,SESSAO ORDINARIA,PRESENCIAL,PTC,1
126070,203,2021-08-18,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
126071,203,2021-08-18,SESSAO ORDINARIA,PRESENCIAL,PSC,1
126072,203,2021-08-18,SESSAO ORDINARIA,PRESENCIAL,AVANTE,1
126073,203,2021-08-18,SESSAO ORDINARIA,PRESENCIAL,NOVO,1
126074,203,2021-08-18,SESSAO ORDINARIA,PRESENCIAL,REDE,1
126075,203,2021-08-18,SESSAO ORDINARIA,PRESENCIAL,PDT,1
126076,203,2021-08-18,SESSAO ORDINARIA,PRESENCIAL,AVANTE,1
126077,203,2021-08-18,SESSAO ORDINARIA,PRESENCIAL,PSB,1
126078,203,2021-08-18,SESSAO ORDINARIA,PRESENCIAL,PP,1
126079,204,2021-08-19,SESSAO ORDINARIA,PRESENCIAL,PL,1
126080,204,2021-08-19,SESSAO ORDINARIA,PRESENCIAL,PT,1
126081,204,2021-08-19,SESSAO ORDINARIA,PRESENCIAL,PT,1
126082,204,2021-08-19,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
126083,204,2021-08-19,SESSAO ORDINARIA,PRESENCIAL,PTB,1
126084,204,2021-08-19,SESSAO ORDINARIA,PRESENCIAL,AVANTE,1
126085,204,2021-08-19,SESSAO ORDINARIA,PRESENCIAL,NOVO,1
126086,204,2021-08-19,SESSAO ORDINARIA,PRESENCIAL,REDE,1
126087,204,2021-08-19,SESSAO ORDINARIA,PRESENCIAL,PDT,1
126088,204,2021-08-19,SESSAO ORDINARIA,PRESENCIAL,MDB,1
126089,204,2021-08-19,SESSAO ORDINARIA,PRESENCIAL,AVANTE,1
126090,204,2021-08-19,SESSAO ORDINARIA,PRESENCIAL,PP,1
126091,205,2021-08-24,SESSAO ORDINARIA,PRESENCIAL,PL,1
126092,205,2021-08-24,SESSAO ORDINARIA,PRESENCIAL,PT,2
126093,205,2021-08-24,SESSAO ORDINARIA,PRESENCIAL,PT,2
126094,205,2021-08-24,SESSAO ORDINARIA,PRESENCIAL,PDT,1
126095,205,2021-08-24,SESSAO ORDINARIA,PRESENCIAL,PL,2
126096,205,2021-08-24,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,2
126097,205,2021-08-24,SESSAO ORDINARIA,PRESENCIAL,PTC,1
126098,205,2021-08-24,SESSAO ORDINARIA,PRESENCIAL,PSOL,2
126099,205,2021-08-24,SESSAO ORDINARIA,PRESENCIAL,MDB,2
126100,205,2021-08-24,SESSAO ORDINARIA,PRESENCIAL,PSC,2
126101,205,2021-08-24,SESSAO ORDINARIA,PRESENCIAL,PTB,1
126102,205,2021-08-24,SESSAO ORDINARIA,PRESENCIAL,AVANTE,2
126103,205,2021-08-24,SESSAO ORDINARIA,PRESENCIAL,NOVO,1
126104,205,2021-08-24,SESSAO ORDINARIA,PRESENCIAL,REDE,1
126105,205,2021-08-24,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,1
126106,205,2021-08-24,SESSAO ORDINARIA,PRESENCIAL,PDT,2
126107,205,2021-08-24,SESSAO ORDINARIA,PRESENCIAL,MDB,2
126108,205,2021-08-24,SESSAO ORDINARIA,PRESENCIAL,AVANTE,2
126109,205,2021-08-24,SESSAO ORDINARIA,PRESENCIAL,PSD,1
126110,205,2021-08-24,SESSAO ORDINARIA,PRESENCIAL,PSB,1
126111,205,2021-08-24,SESSAO ORDINARIA,PRESENCIAL,PP,1
126112,206,2021-08-25,SESSAO ORDINARIA,PRESENCIAL,PL,1
126113,206,2021-08-25,SESSAO ORDINARIA,PRESENCIAL,PT,2
126114,206,2021-08-25,SESSAO ORDINARIA,PRESENCIAL,PT,2
126115,206,2021-08-25,SESSAO ORDINARIA,PRESENCIAL,PDT,2
126116,206,2021-08-25,SESSAO ORDINARIA,PRESENCIAL,PTC,1
126117,206,2021-08-25,SESSAO ORDINARIA,PRESENCIAL,PSOL,2
126118,206,2021-08-25,SESSAO ORDINARIA,PRESENCIAL,MDB,2
126119,206,2021-08-25,SESSAO ORDINARIA,PRESENCIAL,PSC,2
126120,206,2021-08-25,SESSAO ORDINARIA,PRESENCIAL,PTB,2
126121,206,2021-08-25,SESSAO ORDINARIA,PRESENCIAL,AVANTE,2
126122,206,2021-08-25,SESSAO ORDINARIA,PRESENCIAL,NOVO,2
126123,206,2021-08-25,SESSAO ORDINARIA,PRESENCIAL,REDE,2
126124,206,2021-08-25,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,1
126125,206,2021-08-25,SESSAO ORDINARIA,PRESENCIAL,PDT,2
126126,206,2021-08-25,SESSAO ORDINARIA,PRESENCIAL,MDB,1
126127,206,2021-08-25,SESSAO ORDINARIA,PRESENCIAL,AVANTE,2
126128,206,2021-08-25,SESSAO ORDINARIA,PRESENCIAL,PP,1
126129,207,2021-08-26,SESSAO ORDINARIA,PRESENCIAL,PT,1
126130,207,2021-08-26,SESSAO ORDINARIA,PRESENCIAL,PT,1
126131,207,2021-08-26,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,1
126132,207,2021-08-26,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
126133,207,2021-08-26,SESSAO ORDINARIA,PRESENCIAL,PTB,1
126134,207,2021-08-26,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,1
126135,207,2021-08-26,SESSAO ORDINARIA,PRESENCIAL,PDT,1
126136,207,2021-08-26,SESSAO ORDINARIA,PRESENCIAL,AVANTE,1
126137,207,2021-08-26,SESSAO ORDINARIA,PRESENCIAL,PP,1
126138,208,2021-08-31,SESSAO ORDINARIA,PRESENCIAL,PT,1
126139,208,2021-08-31,SESSAO ORDINARIA,PRESENCIAL,PT,1
126140,208,2021-08-31,SESSAO ORDINARIA,PRESENCIAL,PDT,2
126141,208,2021-08-31,SESSAO ORDINARIA,PRESENCIAL,PL,1
126142,208,2021-08-31,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,2
126143,208,2021-08-31,SESSAO ORDINARIA,PRESENCIAL,PTC,2
126144,208,2021-08-31,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
126145,208,2021-08-31,SESSAO ORDINARIA,PRESENCIAL,PROS,1
126146,208,2021-08-31,SESSAO ORDINARIA,PRESENCIAL,MDB,1
126147,208,2021-08-31,SESSAO ORDINARIA,PRESENCIAL,PSC,1
126148,208,2021-08-31,SESSAO ORDINARIA,PRESENCIAL,PTB,2
126149,208,2021-08-31,SESSAO ORDINARIA,PRESENCIAL,AVANTE,1
126150,208,2021-08-31,SESSAO ORDINARIA,PRESENCIAL,NOVO,1
126151,208,2021-08-31,SESSAO ORDINARIA,PRESENCIAL,REDE,1
126152,208,2021-08-31,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,1
126153,208,2021-08-31,SESSAO ORDINARIA,PRESENCIAL,PDT,1
126154,208,2021-08-31,SESSAO ORDINARIA,PRESENCIAL,MDB,1
126155,208,2021-08-31,SESSAO ORDINARIA,PRESENCIAL,AVANTE,2
126156,208,2021-08-31,SESSAO ORDINARIA,PRESENCIAL,PSD,1
126157,208,2021-08-31,SESSAO ORDINARIA,PRESENCIAL,PSB,1
126158,208,2021-08-31,SESSAO ORDINARIA,PRESENCIAL,PP,1
126159,209,2021-08-31,SESSAO EXTRAORDINARIA,PRESENCIAL,PT,1
126160,209,2021-08-31,SESSAO EXTRAORDINARIA,PRESENCIAL,PT,2
126161,209,2021-08-31,SESSAO EXTRAORDINARIA,PRESENCIAL,PL,1
126162,209,2021-08-31,SESSAO EXTRAORDINARIA,PRESENCIAL,REPUBLICANOS,1
126163,209,2021-08-31,SESSAO EXTRAORDINARIA,PRESENCIAL,PTC,1
126164,209,2021-08-31,SESSAO EXTRAORDINARIA,PRESENCIAL,PSOL,2
126165,209,2021-08-31,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,2
126166,209,2021-08-31,SESSAO EXTRAORDINARIA,PRESENCIAL,PSC,1
126167,209,2021-08-31,SESSAO EXTRAORDINARIA,PRESENCIAL,PTB,2
126168,209,2021-08-31,SESSAO EXTRAORDINARIA,PRESENCIAL,NOVO,1
126169,209,2021-08-31,SESSAO EXTRAORDINARIA,PRESENCIAL,REDE,2
126170,209,2021-08-31,SESSAO EXTRAORDINARIA,PRESENCIAL,REPUBLICANOS,1
126171,209,2021-08-31,SESSAO EXTRAORDINARIA,PRESENCIAL,PDT,1
126172,209,2021-08-31,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
126173,209,2021-08-31,SESSAO EXTRAORDINARIA,PRESENCIAL,AVANTE,1
126174,209,2021-08-31,SESSAO EXTRAORDINARIA,PRESENCIAL,PSD,1
126175,209,2021-08-31,SESSAO EXTRAORDINARIA,PRESENCIAL,PSB,1
126176,209,2021-08-31,SESSAO EXTRAORDINARIA,PRESENCIAL,PP,1
126177,210,2021-08-31,SESSAO EXTRAORDINARIA,PRESENCIAL,PT,1
126178,210,2021-08-31,SESSAO EXTRAORDINARIA,PRESENCIAL,PT,1
126179,210,2021-08-31,SESSAO EXTRAORDINARIA,PRESENCIAL,PTC,1
126180,210,2021-08-31,SESSAO EXTRAORDINARIA,PRESENCIAL,PSOL,1
126181,210,2021-08-31,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
126182,210,2021-08-31,SESSAO EXTRAORDINARIA,PRESENCIAL,PSC,1
126183,210,2021-08-31,SESSAO EXTRAORDINARIA,PRESENCIAL,PTB,1
126184,210,2021-08-31,SESSAO EXTRAORDINARIA,PRESENCIAL,NOVO,1
126185,210,2021-08-31,SESSAO EXTRAORDINARIA,PRESENCIAL,REDE,1
126186,210,2021-08-31,SESSAO EXTRAORDINARIA,PRESENCIAL,REPUBLICANOS,1
126187,210,2021-08-31,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
126188,210,2021-08-31,SESSAO EXTRAORDINARIA,PRESENCIAL,PSD,1
126189,210,2021-08-31,SESSAO EXTRAORDINARIA,PRESENCIAL,PP,1
126190,211,2021-09-01,SESSAO ORDINARIA,PRESENCIAL,PT,1
126191,211,2021-09-01,SESSAO ORDINARIA,PRESENCIAL,PT,1
126192,211,2021-09-01,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,1
126193,211,2021-09-01,SESSAO ORDINARIA,PRESENCIAL,PTC,1
126194,211,2021-09-01,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
